0.49704695304695284,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.4992785547785546,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5016825951825951,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5044695304695304,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5059240759240758,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5059240759240758,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5138526473526472,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5169756632256631,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5192256632256631,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5224991119991119,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5271476578976578,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.531460261960262,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.534327478077478,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5402163669663669,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5432087912087912,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5479200244200243,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5540341880341881,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5560024420024421,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5583357753357754,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5597574925074925,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5650367132867133,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5650367132867133,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5678480685980686,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.572356005106005,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5771537074037073,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5811298978798978,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5850773115773116,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5861076146076145,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5897086247086246,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.5908016983016982,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5924683649683649,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757]"
0.5959207459207458,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6002897935397935,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.6066707459207459,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.615813603063603,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.6198294760794759,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6212778887778887,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6244097569097569,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6263190143190143,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6283644688644688,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6308544788544788,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.635035631035631,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.637668387168387,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6435810855810854,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6472556887556887,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6484245199245199,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6508646908646908,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.49137931034482757]"
0.6538390775890776,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.6602001887001885,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.6662063214563213,"[0.5, 0.51559934318555012, 0.52380952380952384, 0.5, 0.51190476190476186, 0.5, 0.51559934318555012, 0.52380952380952384, 0.49137931034482757]"
0.6721089743589742,"[0.5, 0.51559934318555012, 0.52380952380952384, 0.5, 0.49137931034482757, 0.5, 0.51559934318555012, 0.52380952380952384, 0.49137931034482757]"
0.6721089743589742,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.6772879065379064,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.6833712398712397,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.6889613719613719,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.6929772449772449,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.6992196692196689,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7016386946386944,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7060304695304694,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7092645965145964,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7134640914640913,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7155275835275833,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7173331390831389,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7240752025752023,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.72942982017982,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7341086968586968,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.738394411144411,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7427753635253634,"[0.5, 0.49137931034482757, 0.5, 0.5, 0.5, 0.5, 0.49137931034482757, 0.5, 0.49137931034482757]"
0.7454420301920301,"[0.5, 0.48830049261083741, 0.5, 0.49137931034482757, 0.55049261083743839, 0.48830049261083741, 0.49137931034482757, 0.48830049261083741, 0.49137931034482757]"
0.7468031413031412,"[0.5, 0.48830049261083741, 0.5, 0.49137931034482757, 0.46715927750410513, 0.48830049261083741, 0.49137931034482757, 0.48830049261083741, 0.49137931034482757]"
0.750286186036186,"[0.5, 0.50082101806239732, 0.5714285714285714, 0.5, 0.49712643678160923, 0.50369458128078815, 0.49137931034482757, 0.58333333333333326, 0.45771756978653533]"
0.7514965034965033,"[0.5, 0.60036945812807885, 0.59523809523809523, 0.5, 0.5714285714285714, 0.6071428571428571, 0.49137931034482757, 0.6071428571428571, 0.49137931034482757]"
0.7569131701631701,"[0.5, 0.60036945812807885, 0.59523809523809523, 0.5, 0.56403940886699511, 0.6071428571428571, 0.49137931034482757, 0.6071428571428571, 0.49137931034482757]"
0.7607029082029081,"[0.5, 0.51313628899835795, 0.59523809523809523, 0.49137931034482757, 0.53243021346469621, 0.51559934318555012, 0.48275862068965519, 0.60036945812807885, 0.45771756978653533]"
0.7623497335997336,"[0.5, 0.51313628899835795, 0.59523809523809523, 0.49137931034482757, 0.5316091954022989, 0.51559934318555012, 0.48275862068965519, 0.60036945812807885, 0.45771756978653533]"
0.7639698634698634,"[0.5, 0.60591133004926112, 0.60714285714285721, 0.5, 0.53981937602627261, 0.61904761904761907, 0.48275862068965519, 0.61247947454844009, 0.49137931034482757]"
0.7675228937728936,"[0.5, 0.48399014778325122, 0.5, 0.49137931034482757, 0.51395730706075538, 0.48830049261083741, 0.48275862068965519, 0.48399014778325122, 0.49137931034482757]"
0.7689016816516816,"[0.5, 0.48399014778325122, 0.5, 0.49137931034482757, 0.50472085385878485, 0.48830049261083741, 0.48275862068965519, 0.48399014778325122, 0.49137931034482757]"
0.7689016816516816,"[0.5, 0.55521346469622335, 0.69047619047619047, 0.49137931034482757, 0.53899835796387519, 0.55623973727422005, 0.48275862068965519, 0.67980295566502469, 0.45771756978653533]"
0.7708901376401376,"[0.5, 0.54577175697865354, 0.66995073891625612, 0.49137931034482757, 0.59195402298850575, 0.54700328407224963, 0.66440886699507384, 0.66440886699507384, 0.45771756978653533]"
0.7708901376401376,"[0.5, 0.56157635467980294, 0.70238095238095233, 0.49137931034482757, 0.55541871921182273, 0.56239737274220036, 0.48275862068965519, 0.69211822660098532, 0.45771756978653533]"
0.7752433122433121,"[0.5, 0.56157635467980294, 0.70238095238095233, 0.49137931034482757, 0.62356321839080464, 0.56239737274220036, 0.48275862068965519, 0.69211822660098532, 0.45771756978653533]"
0.7781202963702961,"[0.5, 0.55008210180623973, 0.6785714285714286, 0.49137931034482757, 0.58579638752052554, 0.45771756978653533, 0.67302955665024622, 0.67302955665024622, 0.45771756978653533]"
0.7816917249417247,"[0.5, 0.55008210180623973, 0.6785714285714286, 0.49137931034482757, 0.55706075533661736, 0.45771756978653533, 0.67302955665024622, 0.67302955665024622, 0.45771756978653533]"
